obs,val,err
PSQ3/G/dElab_1,-0.0053801262210518615,0.0004362687396848826
PSQ3/F2/dElab_0,-0.0003682269904669522,0.00015905232341887439
PSQ1/G1/ecm_0,0.361401939624996,0.0019178392949389194
PSQ2/G/dElab_7,-0.0028975724202334554,0.00029270527030223647
PSQ3/G/ecm_3,0.4865607694685171,0.0035519621911231434
PSQ3/G/ecm_1,0.4486938669757209,0.0020230823969682107
PSQ2/G/ecm_7_ref,7.5854729506308525,0.06011371985180102
PSQ1/G1/ecm_5_ref,7.666749343603425,0.07832399574654643
PSQ2/G/elab_1_ref,7.080303000398367,0.030541076283533947
PSQ3/F2/ecm_1,0.4996453765039542,0.0035861968607100404
PSQ0/Hu/ecm_1,0.5128425086749252,0.003531978772370441
single_hadrons/k(2),0.20970119790273606,0.00018766996900164242
PSQ2/G/elab_5,0.5133521856006098,0.0019220397843287354
PSQ2/G/ecm_12,0.6376227938774247,0.014002478033047615
single_hadrons/S(1),0.3982361555735767,0.0010006795074991805
PSQ3/F1/ecm_2,0.510046411642412,0.003698935833431629
PSQ3/G/dElab_0,-0.08585780533036262,0.0004095252080336053
PSQ1/G1/elab_4_ref,7.53295633141442,0.05403481766740951
PSQ2/G/ecm_9_ref,7.911187998612209,0.058507202334235904
PSQ0/G1u/elab_5,0.5562548503601968,0.00529923040811908
PSQ3/F2/ecm_3_ref,7.853013916176899,0.06241467984863161
PSQ3/F2/elab_2,0.5377813252138697,0.0034923370546137734
single_hadrons/k(4)_ref,3.8043328228141533,0.012368744329192282
PSQ3/G/dElab_9,-0.0020611479087227725,0.00031064291906920217
PSQ2/G/elab_4,0.5131246547631123,0.0034976970105560076
PSQ3/F1/dElab_1,-0.00037425225608067966,0.00013138840339973245
PSQ2/G/elab_12_ref,9.867311149290604,0.20722294276317618
PSQ1/G2/ecm_3_ref,7.83849457369529,0.05503811075351569
PSQ2/G/elab_11_ref,9.251259932323373,0.21074318705183942
single_hadrons/k(3),0.23182262445322088,0.00022087594130060833
single_hadrons/k(0),0.15638264823342565,0.00019465271235798875
single_hadrons/S(0),0.38303225974719723,0.0019367776227385447
PSQ3/F1/ecm_1_ref,7.5562440469030046,0.05654615437525026
single_hadrons/k(3)_ref,3.5053526950111205,0.01119967638907063
PSQ0/G1u/elab_3_ref,7.605373521622592,0.05191262864644251
single_hadrons/k(1)_ref,2.799355989696753,0.008607897525547182
PSQ0/G1u/ecm_4,0.5316611275908134,0.009639413080810554
PSQ0/G1u/ecm_3,0.5029729682376486,0.003333756549688767
PSQ0/G1g/elab_1,0.5132447636279815,0.003546948144895335
PSQ3/F1/ecm_3,0.5214354390523738,0.001995203309474958
PSQ1/G2/elab_5_ref,8.872092225302106,0.03770865971458292
PSQ3/G/elab_7_ref,8.12926857055699,0.03260688036641702
PSQ1/G1/elab_0,0.37449919561014827,0.0018506246646514757
PSQ2/G/dElab_0,-0.08650676656261876,0.0007604115749089735
PSQ2/G/ecm_1_ref,6.761900581123652,0.0309959955603892
PSQ3/F1/ecm_0_ref,7.5158067306685465,0.03230294253016064
PSQ2/G/ecm_2_ref,7.040522047005433,0.05948201861836311
PSQ0/G1u/elab_0_ref,6.683972883506447,0.03132600284335051
PSQ3/F2/ecm_3,0.5193503919040076,0.004116683998229037
PSQ2/G/ecm_3,0.4833763005717103,0.0036157954900308212
PSQ3/G/elab_9,0.5432498292919747,0.003629647274288499
PSQ3/G/ecm_7_ref,7.711933663457632,0.032860540526633
single_hadrons/k(2)_ref,3.1708581548033767,0.009954139614703834
PSQ3/G/elab_7,0.5376201880038283,0.0019231532262450573
PSQ2/G/ecm_6,0.49426563171580606,0.0021269889174834696
PSQ3/G/elab_9_ref,8.214393472873555,0.05811621500568553
PSQ1/G1/elab_3_ref,7.445165927873767,0.05074800184211759
PSQ0/G1u/elab_6_ref,8.517886192823687,0.08554572535048996
PSQ0/Hu/ecm_1_ref,7.754609258436148,0.056450184057585784
PSQ0/Hu/ecm_0_ref,7.75273492122508,0.031819887057037234
PSQ1/G2/dElab_1,-0.00041998473051925656,0.0001347220281613255
PSQ3/F2/ecm_0,0.49714635323884276,0.0019687623198714867
PSQ3/G/ecm_2_ref,7.066064617079316,0.0576663696812096
PSQ3/G/ecm_0_ref,5.4638547640185315,0.02989565952527655
PSQ1/G1/elab_5_ref,7.809144706808064,0.07708984730317248
single_hadrons/N(2)_ref,5.305844452465974,0.02929726811588396
PSQ0/G1u/elab_2_ref,7.243511241774172,0.05627047876040758
PSQ1/G2/elab_3_ref,7.977825063015319,0.05441849668555979
single_hadrons/N(0)_ref,4.752338546750275,0.05608677565985369
single_hadrons/pi(1),0.11818500962919194,0.00027333456926971787
PSQ2/G/ecm_4_ref,7.469455040439245,0.05744603721269688
PSQ3/F1/ecm_0,0.49704956755606494,0.0019783273647745606
PSQ1/G1/elab_1_ref,6.900242527307293,0.03093959465043127
PSQ0/G1g/ecm_0_ref,5.457111403558035,0.02918032000618254
PSQ2/G/dElab_8,0.03908944267746796,0.0010217650136408064
PSQ1/G2/ecm_4_ref,7.852635233624243,0.06001388733938677
PSQ2/G/elab_8,0.5390636898452233,0.0036381398429376527
PSQ0/G1u/elab_2,0.4790416064878089,0.0036038461420542928
PSQ1/G1/elab_4,0.4981837374382829,0.003563622556900255
PSQ2/G/dElab_9,0.019182796128949173,0.0015766310206004833
PSQ3/F1/elab_3,0.5484612782535867,0.0018967613400521946
PSQ0/G1u/dElab_5,0.04246894696305521,0.0047578448244479385
PSQ3/F1/ecm_2_ref,7.71232992400298,0.05876156622919953
single_hadrons/L(0),0.3634203796305236,0.0014495493783564216
PSQ3/F1/elab_1,0.5278624609283644,0.0033756315930514886
PSQ2/G/dElab_5,-0.00039026084521795126,0.000586437552218826
PSQ2/G/elab_4_ref,7.75887554414897,0.055941334170758146
PSQ0/G1u/ecm_1,0.4647052840618011,0.002514032235949479
PSQ3/G/elab_10_ref,8.524407576573704,0.06019367116752034
PSQ0/G1u/elab_3,0.5029729682376486,0.003333756549688767
PSQ0/G1u/ecm_0_ref,6.683972883506447,0.03132600284335051
PSQ2/G/elab_10_ref,8.204502082225803,0.054269363941603053
single_hadrons/N(3)_ref,5.5008692034019,0.0265396463915694
PSQ3/F1/elab_0_ref,7.94345249091585,0.03204871959614836
PSQ3/G/elab_6_ref,8.053268765554199,0.03253721095583547
single_hadrons/S(1)_ref,6.021664988407519,0.02465492781491076
PSQ2/G/ecm_3_ref,7.309055455264511,0.05799656901109047
PSQ3/G/dElab_4,0.041001734740069434,0.0003159399996875579
PSQ2/G/elab_2,0.48587641707171636,0.003622061771393852
PSQ3/F2/ecm_0_ref,7.51727021144297,0.03248885236443721
PSQ3/G/elab_10,0.5637522692431859,0.0037092412806743703
PSQ1/G1/dElab_1,-0.0052076889373468315,0.0004967195815301604
PSQ1/G2/dElab_4,0.00028679885759627714,0.0014784260675931426
single_hadrons/pi(3),0.18259714285034465,0.000675935684816431
PSQ1/G1/ecm_5,0.507031990358253,0.005124382547745563
PSQ2/G/ecm_5,0.4942204926599516,0.0019965476192033483
PSQ0/Hu/elab_0_ref,7.75273492122508,0.031819887057037234
PSQ0/G1g/dElab_1,-0.0002884210408072886,0.00048259733979173585
